5,16.03,9.828
5,16.03,9.728
5,16.03,9.628
5,16.03,9.528
5,16.03,9.428
5,16.03,9.328
5,16.03,9.228
5,16.03,9.128
5,16.03,9.028
5,16.03,8.928
5,16.03,8.828
5,16.03,8.728
5,16.03,8.628
5,16.03,8.528
5,16.03,8.428
5,16.03,8.328
5,16.03,8.228
5,16.03,8.128
5,16.03,8.028
5,16.03,7.928
5,16.03,7.828
5,16.03,7.728
5,16.03,7.628
5,16.03,7.528
5,16.03,7.428
5,16.03,7.328
5,16.03,7.228
5,16.03,7.128
5,16.03,7.028
5,16.03,6.928
5,16.03,6.828
5,16.03,6.728
5,16.03,6.628
5,16.04,6.528
5,16.04,6.428
5,16.04,6.328
5,16.04,6.228
5,16.03,6.128
5,16.03,6.028
5,16.03,5.928
5,16.03,5.828
5,16.02,5.728
5,16.01,5.629
5,15.99,5.53
5,15.97,5.432
5,15.94,5.337
5,15.91,5.244
5,15.86,5.154
5,15.81,5.067
5,15.76,4.983
5,15.7,4.904
5,15.63,4.828
5,15.56,4.755
5,15.49,4.687
5,15.41,4.623
5,15.33,4.562
5,15.25,4.506
5,15.17,4.456
5,15.08,4.41
5,14.99,4.37
5,14.89,4.336
5,14.8,4.308
5,14.7,4.286
5,14.6,4.271
5,14.5,4.26
5,14.4,4.252
5,14.3,4.248
5,14.2,4.246
5,14.1,4.246
5,14,4.246
5,13.9,4.246
5,13.8,4.246
5,13.7,4.247
5,13.6,4.247
5,13.5,4.247
5,13.4,4.247
5,13.3,4.247
5,13.2,4.247
5,13.1,4.246
5,13,4.245
5,12.9,4.245
5,12.8,4.244
5,12.7,4.243
5,12.6,4.243
5,12.5,4.242
5,12.4,4.242
5,12.3,4.242
5,12.2,4.242
5,12.1,4.242
5,12,4.242
5,11.9,4.242
5,11.8,4.242
5,11.7,4.243
5,11.6,4.243
5,11.5,4.243
5,11.4,4.243
5,11.3,4.243
5,11.2,4.243
5,11.1,4.243
5,11,4.243
5,10.9,4.243
5,10.8,4.243
5,10.7,4.243
5,10.6,4.243
5,10.5,4.243
5,10.4,4.243
5,10.3,4.243
5,10.2,4.243
5,10.1,4.243
5,10,4.243
5,9.9,4.243
5,9.8,4.243
5,9.7,4.243
5,9.6,4.243
5,9.5,4.243
5,9.4,4.243
5,9.3,4.243
5,9.2,4.243
5,9.1,4.243
5,9,4.243
5,8.9,4.243
5,8.8,4.243
5,8.7,4.243
5,8.6,4.243
5,8.5,4.243
5,8.4,4.243
5,8.3,4.243
5,8.2,4.243
5,8.1,4.243
5,8,4.243
5,7.9,4.243
5,7.8,4.243
5,7.7,4.243
5,7.6,4.243
5,7.5,4.243
5,7.4,4.243
5,7.3,4.243
5,7.2,4.243
5,7.1,4.243
5,7,4.243
5,6.9,4.243
5,6.8,4.243
5,6.7,4.243
5,6.6,4.243
5,6.5,4.243
5,6.4,4.243
5,6.3,4.243
5,6.2,4.243
5,6.1,4.243
5,6,4.243
5,5.9,4.243
5,5.8,4.243
5,5.7,4.243
5,5.6,4.243
5,5.5,4.243
5,5.4,4.243
5,5.3,4.243
5,5.2,4.243
5,5.1,4.243
5,5,4.243
5,4.9,4.243
5,4.8,4.243
5,4.7,4.243
5,4.6,4.243
5,4.5,4.243
5,4.4,4.243
5,4.3,4.243
5,4.2,4.243
5,4.1,4.243
5,4,4.243
5,3.9,4.243
5,3.8,4.243
5,3.7,4.243
5,3.6,4.243
5,3.5,4.243
5,3.4,4.243
5,3.3,4.243
5,3.2,4.243
5,3.1,4.243
5,3,4.243
5,2.9,4.243
5,2.8,4.243
5,2.7,4.243
5,2.6,4.243
5,2.5,4.243
5,2.4,4.243
5,2.3,4.243
5,2.2,4.243
5,2.1,4.243
5,2,4.243
5,1.9,4.243
5,1.8,4.243
5,1.7,4.243
5,1.6,4.243
5,1.5,4.243
5,1.4,4.243
5,1.3,4.243
5,1.2,4.243
5,1.1,4.243
5,1,4.243
5,0.9,4.243
5,0.8,4.243
5,0.7,4.243
5,0.6,4.243
5,0.5,4.243
5,0.4,4.243
5,0.3,4.243
5,0.2,4.243
5,0.1,4.243
5,-1.121e-10,4.243
10,16.04,9.952
10,16.04,9.852
10,16.04,9.752
10,16.04,9.652
10,16.04,9.552
10,16.04,9.452
10,16.04,9.352
10,16.04,9.252
10,16.04,9.152
10,16.04,9.052
10,16.04,8.952
10,16.04,8.852
10,16.04,8.752
10,16.04,8.652
10,16.04,8.552
10,16.04,8.452
10,16.04,8.352
10,16.04,8.252
10,16.04,8.152
10,16.04,8.052
10,16.04,7.952
10,16.04,7.852
10,16.04,7.752
10,16.04,7.652
10,16.04,7.552
10,16.04,7.452
10,16.04,7.352
10,16.04,7.252
10,16.04,7.152
10,16.04,7.052
10,16.04,6.952
10,16.04,6.852
10,16.04,6.752
10,16.04,6.652
10,16.04,6.552
10,16.04,6.452
10,16.04,6.352
10,16.04,6.252
10,16.04,6.152
10,16.04,6.052
10,16.04,5.952
10,16.04,5.852
10,16.03,5.752
10,16.03,5.652
10,16.02,5.553
10,16,5.454
10,15.99,5.355
10,15.96,5.258
10,15.93,5.163
10,15.89,5.07
10,15.85,4.979
10,15.8,4.891
10,15.75,4.807
10,15.69,4.725
10,15.63,4.648
10,15.56,4.574
10,15.49,4.504
10,15.42,4.439
10,15.34,4.379
10,15.25,4.323
10,15.17,4.273
10,15.08,4.228
10,14.99,4.189
10,14.89,4.156
10,14.79,4.129
10,14.7,4.108
10,14.6,4.091
10,14.5,4.078
10,14.4,4.069
10,14.3,4.063
10,14.2,4.06
10,14.1,4.058
10,14,4.058
10,13.9,4.059
10,13.8,4.061
10,13.7,4.064
10,13.6,4.067
10,13.5,4.071
10,13.4,4.074
10,13.3,4.076
10,13.2,4.078
10,13.1,4.079
10,13,4.08
10,12.9,4.081
10,12.8,4.081
10,12.7,4.081
10,12.6,4.081
10,12.5,4.081
10,12.4,4.08
10,12.3,4.08
10,12.2,4.08
10,12.1,4.08
10,12,4.08
10,11.9,4.079
10,11.8,4.079
10,11.7,4.079
10,11.6,4.079
10,11.5,4.079
10,11.4,4.079
10,11.3,4.079
10,11.2,4.079
10,11.1,4.08
10,11,4.08
10,10.9,4.08
10,10.8,4.08
10,10.7,4.08
10,10.6,4.08
10,10.5,4.08
10,10.4,4.08
10,10.3,4.08
10,10.2,4.08
10,10.1,4.08
10,10,4.08
10,9.9,4.08
10,9.8,4.08
10,9.7,4.08
10,9.6,4.08
10,9.5,4.08
10,9.4,4.08
10,9.3,4.08
10,9.2,4.08
10,9.1,4.08
10,9,4.08
10,8.9,4.08
10,8.8,4.08
10,8.7,4.08
10,8.6,4.08
10,8.5,4.08
10,8.4,4.08
10,8.3,4.08
10,8.2,4.08
10,8.1,4.08
10,8,4.08
10,7.9,4.08
10,7.8,4.08
10,7.7,4.08
10,7.6,4.08
10,7.5,4.08
10,7.4,4.08
10,7.3,4.08
10,7.2,4.08
10,7.1,4.08
10,7,4.08
10,6.9,4.08
10,6.8,4.08
10,6.7,4.08
10,6.6,4.08
10,6.5,4.08
10,6.4,4.08
10,6.3,4.08
10,6.2,4.08
10,6.1,4.08
10,6,4.08
10,5.9,4.08
10,5.8,4.08
10,5.7,4.08
10,5.6,4.08
10,5.5,4.08
10,5.4,4.08
10,5.3,4.08
10,5.2,4.08
10,5.1,4.08
10,5,4.08
10,4.9,4.08
10,4.8,4.08
10,4.7,4.08
10,4.6,4.08
10,4.5,4.08
10,4.4,4.08
10,4.3,4.08
10,4.2,4.08
10,4.1,4.08
10,4,4.08
10,3.9,4.08
10,3.8,4.08
10,3.7,4.08
10,3.6,4.08
10,3.5,4.08
10,3.4,4.08
10,3.3,4.08
10,3.2,4.08
10,3.1,4.08
10,3,4.08
10,2.9,4.08
10,2.8,4.08
10,2.7,4.08
10,2.6,4.08
10,2.5,4.08
10,2.4,4.08
10,2.3,4.08
10,2.2,4.08
10,2.1,4.08
10,2,4.08
10,1.9,4.08
10,1.8,4.08
10,1.7,4.08
10,1.6,4.08
10,1.5,4.08
10,1.4,4.08
10,1.3,4.08
10,1.2,4.08
10,1.1,4.08
10,1,4.08
10,0.9,4.08
10,0.8,4.08
10,0.7,4.08
10,0.6,4.08
10,0.5,4.08
10,0.4,4.08
10,0.3,4.08
10,0.2,4.08
10,0.1,4.08
10,-1.121e-10,4.08
15,16.05,9.948
15,16.05,9.848
15,16.05,9.748
15,16.05,9.648
15,16.05,9.548
15,16.05,9.448
15,16.05,9.348
15,16.05,9.248
15,16.05,9.148
15,16.05,9.048
15,16.05,8.948
15,16.05,8.848
15,16.05,8.748
15,16.05,8.648
15,16.05,8.548
15,16.05,8.448
15,16.05,8.348
15,16.05,8.248
15,16.05,8.148
15,16.05,8.048
15,16.05,7.948
15,16.05,7.848
15,16.05,7.748
15,16.05,7.648
15,16.05,7.548
15,16.05,7.448
15,16.05,7.348
15,16.05,7.248
15,16.05,7.148
15,16.05,7.048
15,16.05,6.948
15,16.05,6.848
15,16.05,6.748
15,16.05,6.648
15,16.05,6.548
15,16.05,6.448
15,16.05,6.348
15,16.05,6.248
15,16.05,6.148
15,16.05,6.048
15,16.05,5.948
15,16.05,5.848
15,16.05,5.748
15,16.05,5.648
15,16.05,5.548
15,16.05,5.448
15,16.04,5.348
15,16.04,5.248
15,16.03,5.149
15,16.02,5.049
15,16,4.95
15,15.99,4.852
15,15.96,4.755
15,15.93,4.659
15,15.9,4.565
15,15.86,4.473
15,15.81,4.385
15,15.76,4.3
15,15.7,4.219
15,15.64,4.142
15,15.57,4.07
15,15.5,4.001
15,15.42,3.938
15,15.34,3.879
15,15.25,3.826
15,15.17,3.777
15,15.08,3.734
15,14.98,3.696
15,14.89,3.663
15,14.79,3.635
15,14.7,3.612
15,14.6,3.594
15,14.5,3.58
15,14.4,3.571
15,14.3,3.566
15,14.2,3.565
15,14.1,3.566
15,14,3.569
15,13.9,3.574
15,13.8,3.579
15,13.7,3.585
15,13.6,3.589
15,13.5,3.593
15,13.4,3.596
15,13.3,3.599
15,13.2,3.6
15,13.1,3.602
15,13,3.602
15,12.9,3.603
15,12.8,3.603
15,12.7,3.603
15,12.6,3.603
15,12.5,3.602
15,12.4,3.602
15,12.3,3.601
15,12.2,3.601
15,12.1,3.6
15,12,3.6
15,11.9,3.6
15,11.8,3.6
15,11.7,3.6
15,11.6,3.6
15,11.5,3.6
15,11.4,3.6
15,11.3,3.6
15,11.2,3.601
15,11.1,3.601
15,11,3.601
15,10.9,3.601
15,10.8,3.601
15,10.7,3.601
15,10.6,3.6
15,10.5,3.6
15,10.4,3.6
15,10.3,3.6
15,10.2,3.6
15,10.1,3.6
15,10,3.6
15,9.9,3.6
15,9.8,3.6
15,9.7,3.6
15,9.6,3.6
15,9.5,3.6
15,9.4,3.6
15,9.3,3.6
15,9.2,3.6
15,9.1,3.6
15,9,3.6
15,8.9,3.6
15,8.8,3.6
15,8.7,3.6
15,8.6,3.6
15,8.5,3.6
15,8.4,3.6
15,8.3,3.6
15,8.2,3.6
15,8.1,3.6
15,8,3.6
15,7.9,3.6
15,7.8,3.6
15,7.7,3.6
15,7.6,3.6
15,7.5,3.6
15,7.4,3.6
15,7.3,3.6
15,7.2,3.6
15,7.1,3.6
15,7,3.6
15,6.9,3.6
15,6.8,3.6
15,6.7,3.6
15,6.6,3.6
15,6.5,3.6
15,6.4,3.6
15,6.3,3.6
15,6.2,3.6
15,6.1,3.6
15,6,3.6
15,5.9,3.6
15,5.8,3.6
15,5.7,3.6
15,5.6,3.6
15,5.5,3.6
15,5.4,3.6
15,5.3,3.6
15,5.2,3.6
15,5.1,3.6
15,5,3.6
15,4.9,3.6
15,4.8,3.6
15,4.7,3.6
15,4.6,3.6
15,4.5,3.6
15,4.4,3.6
15,4.3,3.6
15,4.2,3.6
15,4.1,3.6
15,4,3.6
15,3.9,3.6
15,3.8,3.6
15,3.7,3.6
15,3.6,3.6
15,3.5,3.6
15,3.4,3.6
15,3.3,3.6
15,3.2,3.6
15,3.1,3.6
15,3,3.6
15,2.9,3.6
15,2.8,3.6
15,2.7,3.6
15,2.6,3.6
15,2.5,3.6
15,2.4,3.6
15,2.3,3.6
15,2.2,3.6
15,2.1,3.6
15,2,3.6
15,1.9,3.6
15,1.8,3.6
15,1.7,3.6
15,1.6,3.6
15,1.5,3.6
15,1.4,3.6
15,1.3,3.6
15,1.2,3.6
15,1.1,3.6
15,1,3.6
15,0.9,3.6
15,0.8,3.6
15,0.7,3.6
15,0.6,3.6
15,0.5,3.6
15,0.4,3.6
15,0.3,3.6
15,0.2,3.6
15,0.1,3.6
15,-1.121e-10,3.6
20,16.05,10
20,16.05,9.901
20,16.05,9.801
20,16.05,9.701
20,16.05,9.601
20,16.05,9.501
20,16.05,9.401
20,16.05,9.301
20,16.05,9.201
20,16.05,9.101
20,16.05,9.001
20,16.05,8.901
20,16.05,8.801
20,16.05,8.701
20,16.05,8.601
20,16.05,8.501
20,16.05,8.401
20,16.05,8.301
20,16.05,8.201
20,16.05,8.101
20,16.05,8.001
20,16.05,7.901
20,16.05,7.801
20,16.05,7.701
20,16.05,7.601
20,16.05,7.501
20,16.05,7.401
20,16.05,7.301
20,16.05,7.201
20,16.05,7.101
20,16.05,7.001
20,16.05,6.901
20,16.05,6.801
20,16.05,6.701
20,16.05,6.601
20,16.05,6.501
20,16.05,6.401
20,16.05,6.301
20,16.05,6.201
20,16.05,6.101
20,16.05,6.001
20,16.05,5.901
20,16.05,5.801
20,16.05,5.701
20,16.05,5.601
20,16.06,5.501
20,16.06,5.401
20,16.06,5.301
20,16.06,5.201
20,16.06,5.101
20,16.06,5.001
20,16.06,4.901
20,16.06,4.801
20,16.06,4.701
20,16.05,4.601
20,16.05,4.502
20,16.04,4.402
20,16.03,4.303
20,16.01,4.203
20,16,4.105
20,15.98,4.007
20,15.95,3.91
20,15.92,3.815
20,15.89,3.72
20,15.85,3.627
20,15.81,3.537
20,15.76,3.448
20,15.71,3.362
20,15.66,3.278
20,15.6,3.198
20,15.53,3.121
20,15.47,3.048
20,15.39,2.98
20,15.32,2.915
20,15.24,2.856
20,15.15,2.802
20,15.06,2.754
20,14.97,2.712
20,14.88,2.675
20,14.79,2.642
20,14.69,2.614
20,14.59,2.59
20,14.49,2.569
20,14.4,2.552
20,14.3,2.536
20,14.2,2.524
20,14.1,2.513
20,14,2.504
20,13.9,2.497
20,13.8,2.492
20,13.7,2.488
20,13.6,2.486
20,13.5,2.485
20,13.4,2.485
20,13.3,2.485
20,13.2,2.486
20,13.1,2.488
20,13,2.49
20,12.9,2.492
20,12.8,2.494
20,12.7,2.495
20,12.6,2.496
20,12.5,2.497
20,12.4,2.497
20,12.3,2.497
20,12.2,2.496
20,12.1,2.496
20,12,2.495
20,11.9,2.494
20,11.8,2.494
20,11.7,2.494
20,11.6,2.493
20,11.5,2.493
20,11.4,2.494
20,11.3,2.494
20,11.2,2.494
20,11.1,2.494
20,11,2.494
20,10.9,2.494
20,10.8,2.494
20,10.7,2.494
20,10.6,2.494
20,10.5,2.494
20,10.4,2.494
20,10.3,2.494
20,10.2,2.494
20,10.1,2.494
20,10,2.494
20,9.9,2.494
20,9.8,2.494
20,9.7,2.494
20,9.6,2.494
20,9.5,2.494
20,9.4,2.494
20,9.3,2.494
20,9.2,2.494
20,9.1,2.494
20,9,2.494
20,8.9,2.494
20,8.8,2.494
20,8.7,2.494
20,8.6,2.494
20,8.5,2.494
20,8.4,2.494
20,8.3,2.494
20,8.2,2.494
20,8.1,2.494
20,8,2.494
20,7.9,2.494
20,7.8,2.494
20,7.7,2.494
20,7.6,2.494
20,7.5,2.494
20,7.4,2.494
20,7.3,2.494
20,7.2,2.494
20,7.1,2.494
20,7,2.494
20,6.9,2.494
20,6.8,2.494
20,6.7,2.494
20,6.6,2.494
20,6.5,2.494
20,6.4,2.494
20,6.3,2.494
20,6.2,2.494
20,6.1,2.494
20,6,2.494
20,5.9,2.494
20,5.8,2.494
20,5.7,2.494
20,5.6,2.494
20,5.5,2.494
20,5.4,2.494
20,5.3,2.494
20,5.2,2.494
20,5.1,2.494
20,5,2.494
20,4.9,2.494
20,4.8,2.494
20,4.7,2.494
20,4.6,2.494
20,4.5,2.494
20,4.4,2.494
20,4.3,2.494
20,4.2,2.494
20,4.1,2.494
20,4,2.494
20,3.9,2.494
20,3.8,2.494
20,3.7,2.494
20,3.6,2.494
20,3.5,2.494
20,3.4,2.494
20,3.3,2.494
20,3.2,2.494
20,3.1,2.494
20,3,2.494
20,2.9,2.494
20,2.8,2.494
20,2.7,2.494
20,2.6,2.494
20,2.5,2.494
20,2.4,2.494
20,2.3,2.494
20,2.2,2.494
20,2.1,2.494
20,2,2.494
20,1.9,2.494
20,1.8,2.494
20,1.7,2.494
20,1.6,2.494
20,1.5,2.494
20,1.4,2.494
20,1.3,2.494
20,1.2,2.494
20,1.1,2.494
20,1,2.494
20,0.9,2.494
20,0.8,2.494
20,0.7,2.494
20,0.6,2.494
20,0.5,2.494
20,0.4,2.494
20,0.3,2.494
20,0.2,2.494
20,0.1,2.494
20,-1.121e-10,2.494
25,16.05,9.922
25,16.05,9.822
25,16.05,9.722
25,16.05,9.622
25,16.05,9.522
25,16.05,9.422
25,16.05,9.322
25,16.05,9.222
25,16.05,9.122
25,16.05,9.022
25,16.05,8.922
25,16.05,8.822
25,16.05,8.722
25,16.05,8.622
25,16.05,8.522
25,16.05,8.422
25,16.05,8.322
25,16.05,8.222
25,16.05,8.122
25,16.05,8.022
25,16.05,7.922
25,16.05,7.822
25,16.05,7.722
25,16.05,7.622
25,16.05,7.522
25,16.05,7.422
25,16.05,7.322
25,16.05,7.222
25,16.05,7.122
25,16.05,7.022
25,16.05,6.922
25,16.05,6.822
25,16.05,6.722
25,16.05,6.622
25,16.05,6.522
25,16.05,6.422
25,16.05,6.322
25,16.05,6.222
25,16.05,6.122
25,16.05,6.022
25,16.05,5.922
25,16.05,5.822
25,16.05,5.722
25,16.05,5.622
25,16.05,5.522
25,16.05,5.422
25,16.05,5.322
25,16.05,5.222
25,16.05,5.122
25,16.05,5.022
25,16.05,4.922
25,16.05,4.822
25,16.05,4.722
25,16.05,4.622
25,16.05,4.522
25,16.05,4.422
25,16.05,4.322
25,16.05,4.222
25,16.05,4.122
25,16.05,4.022
25,16.05,3.922
25,16.05,3.822
25,16.05,3.722
25,16.05,3.622
25,16.05,3.522
25,16.05,3.422
25,16.06,3.322
25,16.06,3.222
25,16.06,3.122
25,16.05,3.022
25,16.05,2.922
25,16.04,2.822
25,16.03,2.723
25,16.02,2.624
25,16,2.525
25,15.98,2.428
25,15.95,2.331
25,15.92,2.236
25,15.89,2.143
25,15.84,2.052
25,15.8,1.963
25,15.75,1.878
25,15.69,1.796
25,15.63,1.718
25,15.56,1.644
25,15.49,1.574
25,15.41,1.508
25,15.33,1.447
25,15.25,1.391
25,15.16,1.341
25,15.07,1.296
25,14.98,1.257
25,14.89,1.223
25,14.79,1.193
25,14.69,1.169
25,14.6,1.149
25,14.5,1.133
25,14.4,1.12
25,14.3,1.111
25,14.2,1.106
25,14.1,1.103
25,14,1.103
25,13.9,1.104
25,13.8,1.106
25,13.7,1.109
25,13.6,1.113
25,13.5,1.116
25,13.4,1.118
25,13.3,1.12
25,13.2,1.121
25,13.1,1.121
25,13,1.12
25,12.9,1.119
25,12.8,1.118
25,12.7,1.117
25,12.6,1.116
25,12.5,1.115
25,12.4,1.114
25,12.3,1.114
25,12.2,1.114
25,12.1,1.114
25,12,1.114
25,11.9,1.115
25,11.8,1.115
25,11.7,1.115
25,11.6,1.116
25,11.5,1.116
25,11.4,1.116
25,11.3,1.116
25,11.2,1.116
25,11.1,1.116
25,11,1.116
25,10.9,1.116
25,10.8,1.116
25,10.7,1.115
25,10.6,1.115
25,10.5,1.115
25,10.4,1.115
25,10.3,1.115
25,10.2,1.115
25,10.1,1.115
25,10,1.115
25,9.9,1.115
25,9.8,1.116
25,9.7,1.116
25,9.6,1.116
25,9.5,1.116
25,9.4,1.116
25,9.3,1.116
25,9.2,1.116
25,9.1,1.116
25,9,1.116
25,8.9,1.116
25,8.8,1.115
25,8.7,1.115
25,8.6,1.115
25,8.5,1.115
25,8.4,1.115
25,8.3,1.115
25,8.2,1.116
25,8.1,1.116
25,8,1.116
25,7.9,1.116
25,7.8,1.116
25,7.7,1.116
25,7.6,1.116
25,7.5,1.116
25,7.4,1.116
25,7.3,1.116
25,7.2,1.116
25,7.1,1.116
25,7,1.116
25,6.9,1.116
25,6.8,1.116
25,6.7,1.116
25,6.6,1.116
25,6.5,1.116
25,6.4,1.116
25,6.3,1.116
25,6.2,1.116
25,6.1,1.116
25,6,1.116
25,5.9,1.116
25,5.8,1.116
25,5.7,1.116
25,5.6,1.116
25,5.5,1.116
25,5.4,1.116
25,5.3,1.116
25,5.2,1.116
25,5.1,1.116
25,5,1.116
25,4.9,1.116
25,4.8,1.116
25,4.7,1.116
25,4.6,1.116
25,4.5,1.116
25,4.4,1.116
25,4.3,1.116
25,4.2,1.116
25,4.1,1.116
25,4,1.116
25,3.9,1.116
25,3.8,1.116
25,3.7,1.116
25,3.6,1.116
25,3.5,1.116
25,3.4,1.116
25,3.3,1.116
25,3.2,1.116
25,3.1,1.116
25,3,1.116
25,2.9,1.116
25,2.8,1.116
25,2.7,1.116
25,2.6,1.116
25,2.5,1.116
25,2.4,1.116
25,2.3,1.116
25,2.2,1.116
25,2.1,1.116
25,2,1.116
25,1.9,1.116
25,1.8,1.116
25,1.7,1.116
25,1.6,1.116
25,1.5,1.116
25,1.4,1.116
25,1.3,1.116
25,1.2,1.116
25,1.1,1.116
25,1,1.116
25,0.9,1.116
25,0.8,1.116
25,0.7,1.116
25,0.6,1.116
25,0.5,1.116
25,0.4,1.116
25,0.3,1.116
25,0.2,1.116
25,0.1,1.116
25,-1.121e-10,1.116
30,16.06,10
30,16.06,9.904
30,16.06,9.804
30,16.06,9.704
30,16.06,9.604
30,16.06,9.504
30,16.06,9.404
30,16.06,9.304
30,16.06,9.204
30,16.06,9.104
30,16.06,9.004
30,16.06,8.904
30,16.06,8.804
30,16.06,8.704
30,16.06,8.604
30,16.06,8.504
30,16.06,8.404
30,16.06,8.304
30,16.06,8.204
30,16.06,8.104
30,16.06,8.004
30,16.06,7.904
30,16.06,7.804
30,16.06,7.704
30,16.06,7.604
30,16.06,7.504
30,16.06,7.404
30,16.06,7.304
30,16.06,7.204
30,16.06,7.104
30,16.06,7.004
30,16.06,6.904
30,16.06,6.804
30,16.06,6.704
30,16.06,6.604
30,16.06,6.504
30,16.06,6.404
30,16.06,6.304
30,16.06,6.204
30,16.06,6.104
30,16.06,6.004
30,16.06,5.904
30,16.06,5.804
30,16.06,5.704
30,16.06,5.604
30,16.06,5.504
30,16.06,5.404
30,16.06,5.304
30,16.06,5.204
30,16.05,5.104
30,16.05,5.004
30,16.05,4.904
30,16.05,4.804
30,16.05,4.704
30,16.05,4.604
30,16.05,4.504
30,16.05,4.404
30,16.05,4.304
30,16.05,4.204
30,16.05,4.104
30,16.05,4.004
30,16.05,3.904
30,16.05,3.804
30,16.06,3.704
30,16.06,3.604
30,16.06,3.504
30,16.06,3.404
30,16.07,3.304
30,16.07,3.204
30,16.07,3.104
30,16.08,3.004
30,16.08,2.905
30,16.09,2.805
30,16.09,2.705
30,16.09,2.605
30,16.1,2.505
30,16.1,2.405
30,16.1,2.305
30,16.1,2.205
30,16.1,2.105
30,16.09,2.005
30,16.09,1.905
30,16.07,1.806
30,16.06,1.707
30,16.04,1.609
30,16.02,1.512
30,15.99,1.416
